approach,D,W,F,profile,p_read,p_write,p_mkdir,p_ls,p_mv,p_find,dist,zipf_s,locality,ops,repeats,avg_latency_us,p99_latency_us,throughput_ops_sec,memory_bytes,avg_latency_us_std,p99_latency_us_std,throughput_ops_sec_std,memory_bytes_std
case_a,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,uniform,1.5,0,5000,7,3.95082,41.4429,263608,686335,0.970553,12.812,58370.8,450.775
case_a,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,1.5,0.3,5000,7,70.6441,3084.73,14277.2,691193,7.10897,42.6568,1472.26,297.375
case_a,15,300,0.95,build_system,0.45,0.3,0.1,0.05,0.05,0.05,zipf,2,0.8,5000,7,52.9869,2944.79,19123.7,691993,6.538,54.1905,2474.19,169.627
case_a,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.749149,3.44286,1.30236e+06,107281,0.0618761,0.454082,108134,60.0694
case_a,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,5.61003,201.186,179871,107284,0.696631,52.9528,22376,58.6487
case_a,2,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,4.98018,184.886,202628,107268,0.624618,45.2358,25616.5,91.1025
case_a,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.829517,3.85714,1.19015e+06,107310,0.10982,0.415761,142312,63.2745
case_a,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,5.69549,198.643,178013,107318,0.843244,53.5693,24987.7,57.2975
case_a,2,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.08108,185.4,198005,107307,0.54185,38.8985,22695,94.9833
case_a,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.820971,4.05714,1.19789e+06,107337,0.0907891,0.789213,141251,60.7413
case_a,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.02546,220.729,168307,107353,0.925534,36.4426,22763.5,62.9299
case_a,2,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.09859,184.871,197445,107350,0.574191,46.8782,22575.2,96.4201
case_a,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.674951,3.42857,1.44354e+06,107342,0.060396,0.303942,121288,60.974
case_a,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,5.98696,221.129,169742,107356,0.914572,55.4161,25591.2,77.7014
case_a,2,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.41779,204.086,186332,107354,0.687495,49.3117,23405.7,98.4953
case_a,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.746034,4.01429,1.30664e+06,107433,0.0554529,0.628301,89152,57.908
case_a,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.00694,216.986,168077,107457,0.744659,52.7325,20968,51.8186
case_a,2,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.53791,208.986,182261,107501,0.683002,43.6284,23160,92.1756
case_a,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.832951,4.45714,1.17985e+06,107548,0.0862584,0.765631,123763,49.2054
case_a,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.27016,220.357,161235,107660,0.83419,51.7172,20742.9,72.2599
case_a,2,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.5409,211.643,182115,107738,0.662175,46.9537,23447.4,111.078
case_a,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.680406,2.91429,1.43411e+06,214062,0.069924,0.333809,130415,103.955
case_a,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.40547,280.686,136941,214207,1.033,56.2899,19502.8,78.508
case_a,2,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.64095,256.057,152056,214289,0.795874,52.066,19403.7,113.9
case_a,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.71556,4.15714,1.3619e+06,214473,0.0650879,0.58838,110842,134.455
case_a,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.44551,287.671,135964,214838,0.976357,61.1094,18558.4,58.3295
case_a,2,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.8647,275.529,147557,214973,0.915062,58.9516,20851.8,99.4267
case_a,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.862834,5.08571,1.13692e+06,215005,0.0725918,0.959911,94476.3,85.773
case_a,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.95147,310.529,127861,215606,1.16192,76.3635,19793.6,76.729
case_a,2,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,7.04382,274.671,143577,215766,0.890197,45.3062,19213.9,113.553
case_a,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.80364,2.77143,1.21884e+06,214953,0.0777887,0.249762,101499,111.72
case_a,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.5507,496.943,87331.2,215534,1.28151,55.9947,9798.44,154.55
case_a,2,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.8063,463.2,93469.5,215710,1.22954,31.866,11610.6,163.921
case_a,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.780263,3.54286,1.25706e+06,216653,0.0853843,0.315474,117292,231.679
case_a,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.1618,534.071,83003.7,217611,1.41814,35.1824,9407.15,143.239
case_a,2,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,11.0621,477.743,90964.1,217821,1.0576,35.3146,9185.72,171.669
case_a,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.954877,6.42857,1.04093e+06,218864,0.137704,1.08891,144734,170.887
case_a,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.8376,532.014,78875.8,220073,1.59838,61.2221,10572.3,105.105
case_a,2,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,11.0196,485.843,91418,220299,1.12795,36.6745,9818.91,121.338
case_a,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.820214,3.88571,1.19289e+06,107322,0.0626486,0.501427,87694.1,56.7406
case_a,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.00017,209.786,169358,107343,0.927099,48.4207,25338.4,66.9378
case_a,5,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.4045,208.543,186384,107334,0.611241,40.7295,22152.8,101.799
case_a,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.854157,4.07143,1.14669e+06,107390,0.0663916,0.269037,82560,59.5371
case_a,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.06635,214.529,167038,107405,0.83293,47.1967,23950.2,54.1233
case_a,5,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.42741,201.943,185997,107418,0.681224,42.1417,23515.2,107.549
case_a,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.965589,4.57143,1.02955e+06,107468,0.133447,0.948181,151132,56.9166
case_a,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.61046,233.286,153355,107535,0.932529,44.6184,21919.8,79.7015
case_a,5,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.77077,220.214,174493,107595,0.625337,34.079,20271.2,106.409
case_a,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.800311,4.18571,1.2209e+06,198763,0.0555294,0.744823,80911.8,40273.6
case_a,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.83543,260.514,148664,198829,1.00014,54.4966,22831.9,40300.3
case_a,5,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.2111,241.8,162007,198880,0.649661,47.4868,17654.9,40345.6
case_a,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.830894,4.51429,1.17933e+06,199049,0.075701,0.520988,99949,40301.8
case_a,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.11533,264.186,142033,199279,0.882422,57.3477,18389.3,40319.1
case_a,5,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.49552,253.614,155167,199381,0.721825,54.3275,18327.9,40374
case_a,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.02594,5.28571,961899,199386,0.102537,0.666905,93127.4,40297.6
case_a,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.67963,273.886,132096,199824,1.05441,63.6936,19360,40288.7
case_a,5,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.70915,256.543,150183,199957,0.750777,44.607,17275.8,40317.7
case_a,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.830037,4.12857,1.18261e+06,214713,0.0851209,0.521901,109096,118.177
case_a,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.714,448.686,94235.9,215197,1.2603,54.8389,10949.5,200.793
case_a,5,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.441,433.243,97563.2,215362,1.54713,44.66,15801.4,183.617
case_a,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,0.880374,5.3,1.1162e+06,216044,0.0866462,0.424264,99217.7,182.738
case_a,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.8752,501.957,85297.6,216861,1.52349,70.3344,11455.3,219.06
case_a,5,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.8124,462.771,93616.1,217073,1.34692,39.266,12486.7,228.702
case_a,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.13124,7.32857,874897,217781,0.121948,1.02423,89984.2,147.035
case_a,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,12.5494,480.7,80594,218938,1.51052,60.6422,10260.3,86.3385
case_a,5,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.7506,450.286,93856.1,219162,1.18568,23.7764,11036.8,90.7937
case_a,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.05449,4.52857,934130,324024,0.0926319,0.275162,71536.5,196.024
case_a,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,22.8138,1019.01,44285.7,325171,2.46915,46.7696,5402.97,279.417
case_a,5,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,21.37,986.414,47021.3,325408,1.7163,41.5178,4045.54,280.681
case_a,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.02897,5.45714,970982,329019,0.1858,0.506153,130604,252.291
case_a,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,23.7503,1059,42708.8,330456,2.96286,40.2334,6092.97,295.942
case_a,5,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,21.7708,1024.87,46206.7,330717,1.84614,82.0895,4442.84,279.63
case_a,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.45549,10.1857,689382,335247,0.220994,2.17748,100416,195.132
case_a,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,26.1811,1111.01,38829.7,336801,3.51248,63.0818,5853.41,85.0872
case_a,5,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,22.4878,1046.33,44782.4,337077,2.04784,65.3598,4617.49,82.8975
case_a,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.05795,5.05714,929738,153025,0.0786342,0.754668,66172,56983.5
case_a,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,6.71995,238.5,150819,122663,0.9497,46.0604,20816.3,40273
case_a,10,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,5.92901,221.257,169678,153123,0.6332,41.0477,18119.6,56967.9
case_a,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.07583,4.82857,914629,153167,0.0774335,0.615668,65392.2,56981
case_a,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.04987,248.771,143419,122865,0.894553,43.9577,18789.1,40294.8
case_a,10,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.10637,233.8,164898,153351,0.653067,44.1866,18899,57008.9
case_a,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.17425,5.21429,850376,153370,0.172377,0.965105,118178,56999.9
case_a,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.89987,269.557,127743,123186,0.942311,35.8085,14957.2,40258.7
case_a,10,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.63413,247.729,152475,153712,0.821683,36.2761,21292.6,56974.6
case_a,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.03384,4.95714,955761,214248,0.111714,0.784978,98729.8,103.567
case_a,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.859,350.043,114249,214507,1.1193,56.3271,15414.2,108.98
case_a,10,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.02641,331.014,125025,214609,0.673626,40.2052,11005,150.996
case_a,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.08565,5.41429,910098,214903,0.108428,0.545981,84780.1,151.318
case_a,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.9732,354.229,112767,215469,1.11599,63.6894,15115.1,174.08
case_a,10,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.31861,340.5,120951,215629,0.828971,45.5999,12461,205.958
case_a,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.38965,6.47143,714762,215806,0.146039,1.36713,72939.1,119.874
case_a,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.3174,370.014,98170.2,216638,1.31164,59.2744,13447.2,106.294
case_a,10,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,8.95141,357.529,112569,216817,0.941657,48.1445,12771.9,132.895
case_a,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.12944,6.18571,873441,216064,0.0977257,1.16823,68995.9,144.945
case_a,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,16.8658,743.814,60087.7,216871,2.15259,41.6138,8146.73,199.382
case_a,10,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,15.8978,706.986,64113.4,217092,2.41512,33.109,10123.6,227.774
case_a,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.18735,8.24286,835162,219243,0.139643,0.828366,85768.2,307.139
case_a,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,17.8722,749.814,57110.5,220410,2.78705,50.9151,9386.16,212.245
case_a,10,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,16.4762,732.957,61499.4,220662,2.10564,38.4541,8196.33,246.57
case_a,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.59991,9.35714,627760,223149,0.236432,1.42227,91093.7,154.884
case_a,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,19.5776,769.771,52120.1,224549,3.0945,58.2544,8238.43,122.154
case_a,10,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,17.125,745.829,59673.1,224816,2.6315,38.442,10388.1,76.5844
case_a,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.42741,7.14286,696885,435629,0.168827,1.29081,74020.2,257.906
case_a,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,41.8761,1928.33,24288,436952,5.88341,36.8447,3525.99,345.643
case_a,10,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,39.3748,1900.53,25575.4,437226,3.89397,36.1796,2282.77,368.73
case_a,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.43789,11,693948,446113,0.20446,2.63439,80064.8,216.148
case_a,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,43.8472,1982,23325.1,447734,7.20079,84.492,3820.11,292.254
case_a,10,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,40.2806,1957.14,25076.5,448000,4.74769,48.3186,2626.23,317.326
case_a,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,2.28008,19.8429,437926,458666,0.226995,4.99628,42766,208.026
case_a,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,45.4846,2019.03,22533.5,460320,7.59662,50.206,3941.33,138.535
case_a,10,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,41.6805,2011.03,24150.5,460619,3.92641,30.0018,2133.12,135.59
case_a,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.24765,4.92857,796945,198726,0.14831,0.840068,97064.6,40285.6
case_a,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,7.55129,272.9,135190,198834,1.24092,62.3961,22563.3,40298.1
case_a,15,10,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,6.6278,256.243,152422,198884,0.8073,47.679,19876.8,40342.8
case_a,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.36845,5.48571,725364,198967,0.140193,0.977119,75139.8,40291.3
case_a,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,8.59945,310.557,118335,199213,1.25327,72.796,18895.6,40289.2
case_a,15,10,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,7.10358,269.614,142091,199307,0.81291,39.4868,18200.3,40331.7
case_a,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.57095,5.91429,647425,199291,0.284892,0.847405,132138,40295.2
case_a,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,9.57783,317.571,105504,199723,1.15988,39.8875,13040.1,40289.7
case_a,15,10,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,7.78556,287.029,129713,199847,0.913347,33.664,16395.7,40314.6
case_a,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.32196,6.95714,750916,214513,0.143285,1.02933,74863,101.194
case_a,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,10.8752,450.929,92732.3,214979,1.20655,53.0276,10338,154.585
case_a,15,30,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,9.83788,417.014,102028,215106,0.824864,38.789,8532.93,145.865
case_a,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.34507,7.01429,736561,215686,0.118057,1.39096,67949.8,155.484
case_a,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,11.0832,457.171,91060.6,216419,1.28351,60.4616,10377.1,191.138
case_a,15,30,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.2777,430.786,97416.6,216618,0.662795,21.9028,5979.03,216.982
case_a,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.75988,6.94286,567553,217205,0.216262,1.27653,62420.8,132.947
case_a,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,13.2431,476.186,75814.6,218270,1.07583,32.0353,6330.02,113.066
case_a,15,30,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,10.9179,438.514,92117.5,218478,1.02585,39.4476,8889.09,154.987
case_a,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.42757,7.68571,697778,324000,0.180101,1.76676,77604.5,183.756
case_a,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,23.7582,1082.87,42844.9,325165,3.21291,35.8678,6943.37,207.486
case_a,15,100,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,22.1742,1018.81,45930.8,325379,3.31607,58.8932,6974.04,227.699
case_a,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.5496,11.0286,638887,329054,0.107182,2.48376,44284.9,329.329
case_a,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,25.7145,1102.09,39948.8,330445,4.33754,25.1441,7759.19,308.664
case_a,15,100,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,23.3282,1087.87,43725.5,330698,3.55305,43.4027,6965.67,344.132
case_a,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,2.41781,13.2286,416315,335108,0.342236,4.2382,55096.4,180.844
case_a,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,28.9445,1153.09,35599,336687,5.41872,50.9617,6886.38,111.673
case_a,15,100,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,24.7169,1097.63,41262.2,336954,3.57724,60.1822,6822.04,102.281
case_a,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.70459,8.91429,587121,653837,0.238462,0.555063,67728.9,354.293
case_a,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,62.8245,2878.26,16110.6,655336,7.37861,57.2648,1989.28,605.176
case_a,15,300,0.3,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,56.036,2770.31,18089.4,655621,7.22642,67.0888,2284.22,660.683
case_a,15,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,1.8675,12.9571,537631,669577,0.275643,2.7742,69207.5,328.214
case_a,15,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,63.7049,2933.86,15912.9,671451,8.05715,45.8695,2053.86,315.076
case_a,15,300,0.6,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,57.4704,2885.86,17662.8,671729,7.78852,48.8207,2331.63,297.534
case_a,15,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,uniform,1.5,0,5000,7,3.64059,29.5857,283131,688556,0.716898,6.83994,60681.9,329.279
case_a,15,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,1.5,0.3,5000,7,66.1792,3014.2,15513.5,690371,11.8594,56.1365,2698.8,134.92
case_a,15,300,0.95,file_manager,0.2,0.1,0.15,0.3,0.2,0.05,zipf,2,0.8,5000,7,62.2939,3040.19,16247.2,690674,7.3656,63.4426,1984.81,189.39
case_a,2,10,0.3,repo_server,0.6,0.2,0.05,0.05,0.03,0.07,uniform,1.5,0,5000,7,0.66164,7.11429,1.46532e+06,107956,0.0339908,0.606709,78043.9,115.054
case_a,2,10,0.3,repo_server,0.6,0.2,0.05,0.05,0.03,0.07,zipf,1.5,0.3,5000,7,5.05688,182.057,198590,107999,0.503468,20.708,20261.8,56.9912
case_a,2,10,0.3,repo_server,0.6,0.2,0.05,0.05,0.03,0.07,zipf,2,0.8,5000,7,4.11255,127.171,256104,108010,1.00186,53.3168,69795.6,46.2277
